Number of interventions	Set number	Force Set	Type of regulation	Min Flux in Wild-type(mmol/gDW hr)	Max Flux in Wild-type (mmol/gDW hr)	Min Flux in Mutant (mmol/gDW hr)	Max Flux in Mutant (mmol/gDW hr)	Achieved flux (mmol/gDW hr)	Objective function (mmol/gDW hr)	Minimum guaranteed for target (mmol/gDW hr)	Maximum guaranteed for target (mmol/gDW hr)	Maximum growth rate (1/hr)
3	242	{ACETOLACTATE-DECARBOXYLASE-RXN, adp_tx, FORMATETHFLIG-RXN}	{upregulation, knockout, knockout}	{0, 1.231e-12, 0}	{-3.6993e-12, 0, 9.7374}	{4.8912, -4.9458e-05, 0}	{4.8912, 0, 9.6187}	{4.8912, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	243	{RR-BUTANEDIOL-DEHYDROGENASE-RXN, adp_tx, FORMATETHFLIG-RXN}	{upregulation, knockout, knockout}	{0, 1.231e-12, 0}	{-3.6993e-12, 0, 9.7374}	{4.8912, -4.9458e-05, 0}	{4.8912, 0, 9.6187}	{4.8912, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	244	{ACETOLACTSYN-RXN, PHOSACETYLTRANS-RXN, GART-RXN}	{upregulation, knockout, knockout}	{0.025817, 9.3226, -9.6885}	{0.025817, 9.3226, 0.048916}	{4.8938, 0, -9.6138}	{4.8938, 0.55817, 0.004939}	{4.8938, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	245	{RR-BUTANEDIOL-DEHYDROGENASE-RXN, PHOSACETYLTRANS-RXN, GARTRANSFORMYL2-RXN}	{upregulation, knockout, knockout}	{0, 9.3226, 0}	{-3.6993e-12, 9.3226, 9.7374}	{4.8912, 0, 0}	{4.8912, 0.55817, 9.6187}	{4.8912, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	246	{ACETOLACTATE-DECARBOXYLASE-RXN, VAL_bm_tx, hyt_nadp}	{upregulation, knockout, knockout}	{0, 1.9488e-12, -483.479}	{-3.6993e-12, 0, 516.521}	{4.8912, -6.1822e-05, -483.479}	{4.8912, 0, 516.521}	{4.8912, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	247	{ACETOLACTATE-DECARBOXYLASE-RXN, EX_AMMONIA, FORMATETHFLIG-RXN}	{upregulation, upregulation, knockout}	{0, -0.32425, 0}	{-3.6993e-12, -0.32424, 9.7374}	{4.8912, 0.21037, 0}	{4.8912, 0.21064, 9.6187}	{4.8912, 0.21058, 0}	4.8912	4.8912	4.8912	0.0086
3	248	{ACETOLACTATE-DECARBOXYLASE-RXN, PHOSACETYLTRANS-RXN, RXN-15513}	{upregulation, knockout, knockout}	{0, 9.3226, -999.8384}	{-3.6993e-12, 9.3226, 1000}	{4.8912, 0, -999.9839}	{4.8912, 0.55817, 1000}	{4.8912, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	249	{RR-BUTANEDIOL-DEHYDROGENASE-RXN, RXN-14112, GART-RXN}	{upregulation, knockout, knockout}	{0, 0, -9.6885}	{-3.6993e-12, 0, 0.048916}	{4.8912, 0, -9.6138}	{4.8912, 0, 0.004939}	{4.8912, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	250	{ACETOLACTATE-DECARBOXYLASE-RXN, ACETATEKIN-RXN, RXN-14064}	{upregulation, knockout, knockout}	{0, 9.3226, 0}	{-3.6993e-12, 9.3226, 0}	{4.8912, 0, 0}	{4.8912, 0.55817, 0}	{4.8912, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	251	{ACETOLACTATE-DECARBOXYLASE-RXN, METHYLASPARTATE-MUTASE-RXN, ALCOHOL-DEHYDROG-RXN}	{upregulation, knockout, knockout}	{0, 0.044822, 6.0176}	{-3.6993e-12, 0.044822, 6.0176}	{4.8912, -1.0402, 0}	{4.8912, 0.0045594, 0.00012364}	{4.8912, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	252	{RR-BUTANEDIOL-DEHYDROGENASE-RXN, EX_AMMONIA, ALCOHOL-DEHYDROG-RXN}	{upregulation, upregulation, knockout}	{0, -0.32425, 6.0176}	{-3.6993e-12, -0.32424, 6.0176}	{4.8912, 0.21037, 0}	{4.8912, 0.21064, 0.00012364}	{4.8912, 0.21058, 0}	4.8912	4.8912	4.8912	0.0086
3	253	{ACETOLACTSYN-RXN, 3PGAREARR-RXN, ALCOHOL-DEHYDROG-RXN}	{upregulation, knockout, knockout}	{0.025817, -999.8384, 6.0176}	{0.025817, 1000, 6.0176}	{4.8938, -999.9839, 0}	{4.8938, 1000, 0.00012364}	{4.8938, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	254	{RR-BUTANEDIOL-DEHYDROGENASE-RXN, PYRUFERREDUCT-RXN, PHOSACETYLTRANS-RXN}	{upregulation, upregulation, knockout}	{0, 0.37484, 9.3226}	{-3.6993e-12, 0.37484, 9.3226}	{4.8912, 9.569, 0}	{4.8912, 11.9092, 0.55817}	{4.8912, 9.8199, 0}	4.8912	4.8912	4.8912	0.0086
3	255	{ACETOLACTSYN-RXN, ALCOHOL-DEHYDROG-RXN, hyt_nadp}	{upregulation, knockout, knockout}	{0.025817, 6.0176, -483.479}	{0.025817, 6.0176, 516.521}	{4.8938, 0, -483.479}	{4.8938, 0.00012364, 516.521}	{4.8938, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	256	{RR-BUTANEDIOL-DEHYDROGENASE-RXN, FHLMULTI-RXN, FORMATETHFLIG-RXN}	{upregulation, knockout, knockout}	{0, -1000, 0}	{-3.6993e-12, 1000, 9.7374}	{4.8912, -1000, 0}	{4.8912, 1000, 9.6187}	{4.8912, 8.5265e-14, 0}	4.8912	4.8912	4.8912	0.0086
3	257	{RR-BUTANEDIOL-DEHYDROGENASE-RXN, EX_AMMONIA, FORMATETHFLIG-RXN}	{upregulation, upregulation, knockout}	{0, -0.32425, 0}	{-3.6993e-12, -0.32424, 9.7374}	{4.8912, 0.21037, 0}	{4.8912, 0.21064, 9.6187}	{4.8912, 0.21058, 0}	4.8912	4.8912	4.8912	0.0086
3	258	{ACETOLACTATE-DECARBOXYLASE-RXN, ALCOHOL-DEHYDROG-RXN, RXN-14816}	{upregulation, knockout, knockout}	{0, 6.0176, 0}	{-3.6993e-12, 6.0176, 0}	{4.8912, 0, 0}	{4.8912, 0.00012364, 0}	{4.8912, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	259	{RR-BUTANEDIOL-DEHYDROGENASE-RXN, MALATE-DEH-RXN, FORMATETHFLIG-RXN}	{upregulation, knockout, knockout}	{0, -999.4232, 0}	{-3.6993e-12, 0.084595, 9.7374}	{4.8912, -999.9952, 0}	{4.8912, 1.0532, 9.6187}	{4.8912, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	260	{ATPASE-RXN, RR-BUTANEDIOL-DEHYDROGENASE-RXN, hyt_nadp}	{upregulation, upregulation, knockout}	{2.154, 0, -483.479}	{2.154, -3.6993e-12, 516.521}	{2.154, 4.8912, -483.479}	{2.154, 4.8912, 516.521}	{2.154, 4.8912, 0}	4.8912	4.8912	4.8912	0.0086
3	261	{RR-BUTANEDIOL-DEHYDROGENASE-RXN, ALCOHOL-DEHYDROG-RXN, GARTRANSFORMYL2-RXN}	{upregulation, downregulation, knockout}	{0, 6.0176, 0}	{-3.6993e-12, 6.0176, 9.7374}	{4.8912, 0, 0}	{4.8912, 0.00012364, 9.6187}	{4.8912, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	262	{ACETOLACTATE-DECARBOXYLASE-RXN, ALCOHOL-DEHYDROG-RXN, pi_tx}	{upregulation, downregulation, knockout}	{0, 6.0176, -999.4899}	{-3.6993e-12, 6.0176, 1000}	{4.8912, 0, -999.9491}	{4.8912, 0.00012364, 1000}	{4.8912, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	263	{RR-BUTANEDIOL-DEHYDROGENASE-RXN, GLUTDEHYD-RXN, GARTRANSFORMYL2-RXN}	{upregulation, knockout, knockout}	{0, 0.23424, 0}	{-3.6993e-12, 1000, 9.7374}	{4.8912, 0, 0}	{4.8912, 1000, 9.6187}	{4.8912, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	264	{ACETOLACTSYN-RXN, ALCOHOL-DEHYDROG-RXN, hyt_nadp}	{upregulation, downregulation, knockout}	{0.025817, 6.0176, -483.479}	{0.025817, 6.0176, 516.521}	{4.8938, 0, -483.479}	{4.8938, 0.00012364, 516.521}	{4.8938, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	265	{RR-BUTANEDIOL-DEHYDROGENASE-RXN, ALCOHOL-DEHYDROG-RXN, RXN-14117}	{upregulation, downregulation, knockout}	{0, 6.0176, 0.27855}	{-3.6993e-12, 6.0176, 999.7864}	{4.8912, 0, -0.11636}	{4.8912, 0.00012364, 999.9787}	{4.8912, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	266	{ACETOLACTATE-DECARBOXYLASE-RXN, ALCOHOL-DEHYDROG-RXN, GARTRANSFORMYL2-RXN}	{upregulation, downregulation, knockout}	{0, 6.0176, 0}	{-3.6993e-12, 6.0176, 9.7374}	{4.8912, 0, 0}	{4.8912, 0.00012364, 9.6187}	{4.8912, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	267	{RR-BUTANEDIOL-DEHYDROGENASE-RXN, ALCOHOL-DEHYDROG-RXN, ethanol_tx}	{upregulation, downregulation, knockout}	{0, 6.0176, -6.0176}	{-3.6993e-12, 6.0176, -6.0176}	{4.8912, 0, -0.00012414}	{4.8912, 0.00012364, 0}	{4.8912, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	268	{RR-BUTANEDIOL-DEHYDROGENASE-RXN, PHOSACETYLTRANS-RXN, formate_tx}	{upregulation, knockout, knockout}	{0, 9.3226, 9.2548e-12}	{-3.6993e-12, 9.3226, 0}	{4.8912, 0, -0.00074187}	{4.8912, 0.55817, 0}	{4.8912, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	269	{RR-BUTANEDIOL-DEHYDROGENASE-RXN, ASPARTATEKIN-RXN, RXN-14753}	{upregulation, downregulation, knockout}	{0, 0.033927, 0}	{-3.6993e-12, 0.033927, 0}	{4.8912, 0.0033888, 0}	{4.8912, 0.1563, 0}	{4.8912, 0.0033921, 0}	4.8912	4.8912	4.8912	0.0086
3	270	{ACETOLACTATE-DECARBOXYLASE-RXN, ATPASE-RXN, FORMATETHFLIG-RXN}	{upregulation, downregulation, knockout}	{0, 2.154, 0}	{-3.6993e-12, 2.154, 9.7374}	{4.8912, 2.154, 0}	{4.8912, 2.154, 9.6187}	{4.8912, 2.154, 0}	4.8912	4.8912	4.8912	0.0086
3	271	{RR-BUTANEDIOL-DEHYDROGENASE-RXN, FORMATETHFLIG-RXN, EX_ETOH}	{upregulation, knockout, knockout}	{0, 0, 6.0176}	{-3.6993e-12, 9.7374, 6.0176}	{4.8912, 0, 0}	{4.8912, 9.6187, 0.00012364}	{4.8912, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	272	{RR-BUTANEDIOL-DEHYDROGENASE-RXN, RXN-7737, FORMATETHFLIG-RXN}	{upregulation, knockout, knockout}	{0, -0.0098428, 0}	{-3.6993e-12, -0.0098428, 9.7374}	{4.8912, -0.0010361, 0}	{4.8912, 0.2781, 9.6187}	{4.8912, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	273	{ACETOLACTATE-DECARBOXYLASE-RXN, FORMATETHFLIG-RXN, EX_ETOH}	{upregulation, knockout, knockout}	{0, 0, 6.0176}	{-3.6993e-12, 9.7374, 6.0176}	{4.8912, 0, 0}	{4.8912, 9.6187, 0.00012364}	{4.8912, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	274	{ACETOLACTSYN-RXN, FORMATETHFLIG-RXN, EX_ETOH}	{upregulation, knockout, knockout}	{0.025817, 0, 6.0176}	{0.025817, 9.7374, 6.0176}	{4.8938, 0, 0}	{4.8938, 9.6187, 0.00012364}	{4.8938, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	275	{ACETOLACTATE-DECARBOXYLASE-RXN, ALCOHOL-DEHYDROG-RXN, ACETATEKIN-RXN}	{upregulation, knockout, knockout}	{0, 6.0176, 9.3226}	{-3.6993e-12, 6.0176, 9.3226}	{4.8912, 0, 0}	{4.8912, 0.00012364, 0.55817}	{4.8912, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	276	{ACETOLACTATE-DECARBOXYLASE-RXN, ACETATEKIN-RXN, EX_ADP}	{upregulation, knockout, knockout}	{0, 9.3226, 0}	{-3.6993e-12, 9.3226, 0}	{4.8912, 0, 0}	{4.8912, 0.55817, 0}	{4.8912, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	277	{ACETOLACTSYN-RXN, ASPAMINOTRANS-RXN, hyt_nadp}	{upregulation, downregulation, knockout}	{0.025817, -0.17051, -483.479}	{0.025817, -0.17051, 516.521}	{4.8938, -1.0617, -483.479}	{4.8938, -0.013467, 516.521}	{4.8938, -0.017046, 0}	4.8912	4.8912	4.8912	0.0086
3	278	{ACETOLACTATE-DECARBOXYLASE-RXN, PEPCARBOXYKIN-RXN, hyt_nadp}	{upregulation, knockout, knockout}	{0, -999.5937, -483.479}	{-3.6993e-12, -0.085911, 516.521}	{4.8912, -999.9603, -483.479}	{4.8912, 0.27639, 516.521}	{4.8912, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	279	{RR-BUTANEDIOL-DEHYDROGENASE-RXN, PEPCARBOXYKIN-RXN, hyt_nadp}	{upregulation, knockout, knockout}	{0, -999.5937, -483.479}	{-3.6993e-12, -0.085911, 516.521}	{4.8912, -999.9603, -483.479}	{4.8912, 0.27639, 516.521}	{4.8912, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	280	{RR-BUTANEDIOL-DEHYDROGENASE-RXN, GARTRANSFORMYL2-RXN, ethanol_tx}	{upregulation, knockout, knockout}	{0, 0, -6.0176}	{-3.6993e-12, 9.7374, -6.0176}	{4.8912, 0, -0.00012414}	{4.8912, 9.6187, 0}	{4.8912, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	281	{RR-BUTANEDIOL-DEHYDROGENASE-RXN, PYRUFERREDUCT-RXN, hyt_nadp}	{upregulation, upregulation, knockout}	{0, 0.37484, -483.479}	{-3.6993e-12, 0.37484, 516.521}	{4.8912, 9.569, -483.479}	{4.8912, 11.9092, 516.521}	{4.8912, 11.8961, 0}	4.8912	4.8912	4.8912	0.0086
3	282	{ACETOLACTSYN-RXN, PYRUFERREDUCT-RXN, hyt_nadp}	{upregulation, upregulation, knockout}	{0.025817, 0.37484, -483.479}	{0.025817, 0.37484, 516.521}	{4.8938, 9.569, -483.479}	{4.8938, 11.9092, 516.521}	{4.8938, 11.8984, 0}	4.8912	4.8912	4.8912	0.0086
3	283	{ACETOLACTATE-DECARBOXYLASE-RXN, PHOSACETYLTRANS-RXN, GARTRANSFORMYL2-RXN}	{upregulation, knockout, knockout}	{0, 9.3226, 0}	{-3.6993e-12, 9.3226, 9.7374}	{4.8912, 0, 0}	{4.8912, 0.55817, 9.6187}	{4.8912, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	284	{ACETOLACTATE-DECARBOXYLASE-RXN, PHOSACETYLTRANS-RXN, 2.3.1.89-RXN}	{upregulation, knockout, knockout}	{0, 9.3226, 0}	{-3.6993e-12, 9.3226, 0}	{4.8912, 0, 0}	{4.8912, 0.55817, 0.27909}	{4.8912, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	285	{ACETOLACTSYN-RXN, PHOSACETYLTRANS-RXN, 2.3.1.89-RXN}	{upregulation, knockout, knockout}	{0.025817, 9.3226, 0}	{0.025817, 9.3226, 0}	{4.8938, 0, 0}	{4.8938, 0.55817, 0.27909}	{4.8938, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	286	{RR-BUTANEDIOL-DEHYDROGENASE-RXN, PYRUVATE-CARBOXYLASE-RXN, RXN-14074}	{upregulation, knockout, knockout}	{0, 0, 0.33104}	{-3.6993e-12, 0, 999.8388}	{4.8912, 0, 0}	{4.8912, 0.28497, 999.9839}	{4.8912, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	287	{ACETOLACTATE-DECARBOXYLASE-RXN, ACETATEKIN-RXN, RXN-14074}	{upregulation, knockout, knockout}	{0, 9.3226, 0.33104}	{-3.6993e-12, 9.3226, 999.8388}	{4.8912, 0, 0}	{4.8912, 0.55817, 999.9839}	{4.8912, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	288	{ACETOLACTSYN-RXN, PHOSACETYLTRANS-RXN, EX_ETOH}	{upregulation, downregulation, knockout}	{0.025817, 9.3226, 6.0176}	{0.025817, 9.3226, 6.0176}	{4.8938, 0, 0}	{4.8938, 0.55817, 0.00012364}	{4.8938, 0.27302, 0}	4.8912	4.8912	4.8912	0.0086
3	289	{ACETOLACTATE-DECARBOXYLASE-RXN, PYRUFERREDUCT-RXN, RXN-14074}	{upregulation, upregulation, knockout}	{0, 0.37484, 0.33104}	{-3.6993e-12, 0.37484, 999.8388}	{4.8912, 9.569, 0}	{4.8912, 11.9092, 999.9839}	{4.8912, 9.8326, 0}	4.8912	4.8912	4.8912	0.0086
3	290	{ACETOLACTSYN-RXN, PHOSACETYLTRANS-RXN, GART-RXN}	{upregulation, downregulation, knockout}	{0.025817, 9.3226, -9.6885}	{0.025817, 9.3226, 0.048916}	{4.8938, 0, -9.6138}	{4.8938, 0.55817, 0.004939}	{4.8938, 0.27302, 0}	4.8912	4.8912	4.8912	0.0086
3	291	{RR-BUTANEDIOL-DEHYDROGENASE-RXN, PYRUFERREDUCT-RXN, RXN-14074}	{upregulation, upregulation, knockout}	{0, 0.37484, 0.33104}	{-3.6993e-12, 0.37484, 999.8388}	{4.8912, 9.569, 0}	{4.8912, 11.9092, 999.9839}	{4.8912, 9.8326, 0}	4.8912	4.8912	4.8912	0.0086
3	292	{RR-BUTANEDIOL-DEHYDROGENASE-RXN, PHOSACETYLTRANS-RXN, ACETATEKIN-RXN}	{upregulation, downregulation, knockout}	{0, 9.3226, 9.3226}	{-3.6993e-12, 9.3226, 9.3226}	{4.8912, 0, 0}	{4.8912, 0.55817, 0.55817}	{4.8912, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	293	{ACETOLACTATE-DECARBOXYLASE-RXN, ACETATEKIN-RXN, GARTRANSFORMYL2-RXN}	{upregulation, knockout, knockout}	{0, 9.3226, 0}	{-3.6993e-12, 9.3226, 9.7374}	{4.8912, 0, 0}	{4.8912, 0.55817, 9.6187}	{4.8912, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	294	{RR-BUTANEDIOL-DEHYDROGENASE-RXN, ACETATEKIN-RXN, GARTRANSFORMYL2-RXN}	{upregulation, knockout, knockout}	{0, 9.3226, 0}	{-3.6993e-12, 9.3226, 9.7374}	{4.8912, 0, 0}	{4.8912, 0.55817, 9.6187}	{4.8912, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	295	{ACETOLACTATE-DECARBOXYLASE-RXN, GARTRANSFORMYL2-RXN, EX_ETOH}	{upregulation, knockout, knockout}	{0, 0, 6.0176}	{-3.6993e-12, 9.7374, 6.0176}	{4.8912, 0, 0}	{4.8912, 9.6187, 0.00012364}	{4.8912, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	296	{ACETOLACTATE-DECARBOXYLASE-RXN, PHOSACETYLTRANS-RXN, EX_ETOH}	{upregulation, downregulation, knockout}	{0, 9.3226, 6.0176}	{-3.6993e-12, 9.3226, 6.0176}	{4.8912, 0, 0}	{4.8912, 0.55817, 0.00012364}	{4.8912, 0.27302, 0}	4.8912	4.8912	4.8912	0.0086
3	297	{RR-BUTANEDIOL-DEHYDROGENASE-RXN, HOMOSERDEHYDROG-RXN-(NAD), GARTRANSFORMYL2-RXN}	{upregulation, downregulation, knockout}	{0, -0.024085, 0}	{-3.6993e-12, -0.024085, 9.7374}	{4.8912, -0.15532, 0}	{4.8912, 0, 9.6187}	{4.8912, -0.0024085, 0}	4.8912	4.8912	4.8912	0.0086
3	298	{RR-BUTANEDIOL-DEHYDROGENASE-RXN, methylthf_synth, ALCOHOL-DEHYDROG-RXN}	{upregulation, downregulation, knockout}	{0, 10.0276, 6.0176}	{-3.6993e-12, 10.0276, 6.0176}	{4.8912, 9.6322, 0}	{4.8912, 11.9724, 0.00012364}	{4.8912, 9.8829, 0}	4.8912	4.8912	4.8912	0.0086
3	299	{RR-BUTANEDIOL-DEHYDROGENASE-RXN, RXN-14117, GARTRANSFORMYL2-RXN}	{upregulation, knockout, knockout}	{0, 0.27855, 0}	{-3.6993e-12, 999.7864, 9.7374}	{4.8912, -0.11636, 0}	{4.8912, 999.9787, 9.6187}	{4.8912, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	300	{RR-BUTANEDIOL-DEHYDROGENASE-RXN, PYRUVATE-CARBOXYLASE-RXN, RXN-14117}	{upregulation, knockout, knockout}	{0, 0, 0.27855}	{-3.6993e-12, 0, 999.7864}	{4.8912, 0, -0.11636}	{4.8912, 0.28497, 999.9787}	{4.8912, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	301	{ACETOLACTATE-DECARBOXYLASE-RXN, GAPOXNPHOSPHN-RXN, hyt_nadp}	{upregulation, downregulation, knockout}	{0, -0.16159, -483.479}	{-3.6993e-12, -0.16159, 516.521}	{4.8912, -0.060674, -483.479}	{4.8912, -0.016137, 516.521}	{4.8912, -0.016153, 0}	4.8912	4.8912	4.8912	0.0086
3	302	{RR-BUTANEDIOL-DEHYDROGENASE-RXN, GAPOXNPHOSPHN-RXN, hyt_nadp}	{upregulation, downregulation, knockout}	{0, -0.16159, -483.479}	{-3.6993e-12, -0.16159, 516.521}	{4.8912, -0.060674, -483.479}	{4.8912, -0.016137, 516.521}	{4.8912, -0.016153, 0}	4.8912	4.8912	4.8912	0.0086
3	303	{RR-BUTANEDIOL-DEHYDROGENASE-RXN, GAPOXNPHOSPHN-RXN, ACETATEKIN-RXN}	{upregulation, downregulation, knockout}	{0, -0.16159, 9.3226}	{-3.6993e-12, -0.16159, 9.3226}	{4.8912, -0.060674, 0}	{4.8912, -0.016137, 0.55817}	{4.8912, -0.016153, 0}	4.8912	4.8912	4.8912	0.0086
3	304	{ACETOLACTATE-DECARBOXYLASE-RXN, EX_ETOH, GART-RXN}	{upregulation, downregulation, knockout}	{0, 6.0176, -9.6885}	{-3.6993e-12, 6.0176, 0.048916}	{4.8912, 0, -9.6138}	{4.8912, 0.00012364, 0.004939}	{4.8912, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	305	{ACETOLACTATE-DECARBOXYLASE-RXN, EX_ETOH, RXN-15513}	{upregulation, downregulation, knockout}	{0, 6.0176, -999.8384}	{-3.6993e-12, 6.0176, 1000}	{4.8912, 0, -999.9839}	{4.8912, 0.00012364, 1000}	{4.8912, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	306	{ACETOLACTATE-DECARBOXYLASE-RXN, GLUTDEHYD-RXN, ethanol_tx}	{upregulation, knockout, knockout}	{0, 0.23424, -6.0176}	{-3.6993e-12, 1000, -6.0176}	{4.8912, 0, -0.00012414}	{4.8912, 1000, 0}	{4.8912, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	307	{RR-BUTANEDIOL-DEHYDROGENASE-RXN, GAPOXNPHOSPHN-RXN, RXN-14074}	{upregulation, downregulation, knockout}	{0, -0.16159, 0.33104}	{-3.6993e-12, -0.16159, 999.8388}	{4.8912, -0.060674, 0}	{4.8912, -0.016137, 999.9839}	{4.8912, -0.016153, 0}	4.8912	4.8912	4.8912	0.0086
3	308	{RR-BUTANEDIOL-DEHYDROGENASE-RXN, hyt_nadp, EX_FORMATE}	{upregulation, knockout, knockout}	{0, -483.479, 0}	{-3.6993e-12, 516.521, 0}	{4.8912, -483.479, 0}	{4.8912, 516.521, 0.00074187}	{4.8912, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	309	{ACETOLACTSYN-RXN, PHOSACETYLTRANS-RXN, hyt_nadp}	{upregulation, downregulation, knockout}	{0.025817, 9.3226, -483.479}	{0.025817, 9.3226, 516.521}	{4.8938, 0, -483.479}	{4.8938, 0.55817, 516.521}	{4.8938, 0.27302, 0}	4.8912	4.8912	4.8912	0.0086
3	310	{RR-BUTANEDIOL-DEHYDROGENASE-RXN, PHOSACETYLTRANS-RXN, hyt_nadp}	{upregulation, downregulation, knockout}	{0, 9.3226, -483.479}	{-3.6993e-12, 9.3226, 516.521}	{4.8912, 0, -483.479}	{4.8912, 0.55817, 516.521}	{4.8912, 0.27302, 0}	4.8912	4.8912	4.8912	0.0086
3	311	{ACETOLACTATE-DECARBOXYLASE-RXN, PYRUFERREDUCT-RXN, ACETATEKIN-RXN}	{upregulation, upregulation, knockout}	{0, 0.37484, 9.3226}	{-3.6993e-12, 0.37484, 9.3226}	{4.8912, 9.569, 0}	{4.8912, 11.9092, 0.55817}	{4.8912, 10.4143, 0}	4.8912	4.8912	4.8912	0.0086
3	312	{ACETOLACTATE-DECARBOXYLASE-RXN, PHOSACETYLTRANS-RXN, hyt_nadp}	{upregulation, downregulation, knockout}	{0, 9.3226, -483.479}	{-3.6993e-12, 9.3226, 516.521}	{4.8912, 0, -483.479}	{4.8912, 0.55817, 516.521}	{4.8912, 0.27302, 0}	4.8912	4.8912	4.8912	0.0086
3	313	{ACETOLACTATE-DECARBOXYLASE-RXN, PHOSACETYLTRANS-RXN, FHLMULTI-RXN}	{upregulation, downregulation, knockout}	{0, 9.3226, -1000}	{-3.6993e-12, 9.3226, 1000}	{4.8912, 0, -1000}	{4.8912, 0.55817, 1000}	{4.8912, 0.27302, 8.5265e-14}	4.8912	4.8912	4.8912	0.0086
3	314	{RR-BUTANEDIOL-DEHYDROGENASE-RXN, PYRUFERREDUCT-RXN, formate_tx}	{upregulation, upregulation, knockout}	{0, 0.37484, 9.2548e-12}	{-3.6993e-12, 0.37484, 0}	{4.8912, 9.569, -0.00074187}	{4.8912, 11.9092, 0}	{4.8912, 9.5732, 0}	4.8912	4.8912	4.8912	0.0086
3	315	{ACETOLACTSYN-RXN, ACETATEKIN-RXN, FORMATETHFLIG-RXN}	{upregulation, knockout, knockout}	{0.025817, 9.3226, 0}	{0.025817, 9.3226, 9.7374}	{4.8938, 0, 0}	{4.8938, 0.55817, 9.6187}	{4.8938, 0, 0}	4.8912	4.8912	4.8912	0.0086
3	316	{ACETOLACTATE-DECARBOXYLASE-RXN, EX_AMMONIA, GLUTDEHYD-RXN}	{upregulation, upregulation, knockout}	{0, -0.32425, 0.23424}	{-3.6993e-12, -0.32424, 1000}	{4.8912, 0.21037, 0}	{4.8912, 0.21064, 1000}	{4.8912, 0.21058, 0}	4.8912	4.8912	4.8912	0.0086
3	317	{RR-BUTANEDIOL-DEHYDROGENASE-RXN, ASPARTATE-SEMIALDEHYDE-DEHYDROGENASE-RXN, methyl_transferase}	{upregulation, downregulation, downregulation}	{0, 0.033927, 10.0205}	{-3.6993e-12, 0.033927, 10.0205}	{4.8912, 0.0033888, 9.6315}	{4.8912, 0.1563, 11.9717}	{4.8912, 0.0033927, 9.8822}	4.8912	4.8912	4.8912	0.0086
3	318	{ACETOLACTSYN-RXN, PHOSACETYLTRANS-RXN, RXN-14074}	{upregulation, downregulation, knockout}	{0.025817, 9.3226, 0.33104}	{0.025817, 9.3226, 999.8388}	{4.8938, 0, 0}	{4.8938, 0.55817, 999.9839}	{4.8938, 0.25375, 0}	4.8912	4.8912	4.8912	0.0086
